"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-safari_154_osx_1231","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","No connection","",""
"clientsimulation-java_8u161","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java1703","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_283","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_102e","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","100","",""
"protocol_support_score_weighted","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","30","",""
"key_exchange_score","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","90","",""
"key_exchange_score_weighted","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","27","",""
"cipher_strength_score","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","60","",""
"cipher_strength_score_weighted","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","24","",""
"final_score","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","81","",""
"overall_grade","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","A+","",""
